acc	R1	R2
SRR1568178	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568178/SRR1568178_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568178/SRR1568178_2.fastq.gz
SRR1759411	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/001/SRR1759411/SRR1759411_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/001/SRR1759411/SRR1759411_2.fastq.gz
SRR1564672	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564672/SRR1564672_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564672/SRR1564672_2.fastq.gz
SRR1565127	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1565127/SRR1565127_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1565127/SRR1565127_2.fastq.gz
SRR1568185	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568185/SRR1568185_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568185/SRR1568185_2.fastq.gz
SRR1759523	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/003/SRR1759523/SRR1759523_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/003/SRR1759523/SRR1759523_2.fastq.gz
SRR1564566	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564566/SRR1564566_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564566/SRR1564566_2.fastq.gz
SRR1568228	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568228/SRR1568228_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568228/SRR1568228_2.fastq.gz
SRR1562932	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1562932/SRR1562932_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1562932/SRR1562932_2.fastq.gz
SRR1567960	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1567960/SRR1567960_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1567960/SRR1567960_2.fastq.gz
SRR1759592	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/002/SRR1759592/SRR1759592_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/002/SRR1759592/SRR1759592_2.fastq.gz
SRR1565051	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1565051/SRR1565051_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1565051/SRR1565051_2.fastq.gz
SRR1567958	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1567958/SRR1567958_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1567958/SRR1567958_2.fastq.gz
SRR1568177	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568177/SRR1568177_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568177/SRR1568177_2.fastq.gz
SRR1567993	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1567993/SRR1567993_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1567993/SRR1567993_2.fastq.gz
SRR1568224	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568224/SRR1568224_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568224/SRR1568224_2.fastq.gz
SRR1564699	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564699/SRR1564699_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564699/SRR1564699_2.fastq.gz
SRR1568189	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568189/SRR1568189_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568189/SRR1568189_2.fastq.gz
SRR1564564	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1564564/SRR1564564_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1564564/SRR1564564_2.fastq.gz
SRR1568105	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568105/SRR1568105_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568105/SRR1568105_2.fastq.gz
SRR1562672	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1562672/SRR1562672_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1562672/SRR1562672_2.fastq.gz
SRR1564609	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564609/SRR1564609_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564609/SRR1564609_2.fastq.gz
SRR1759594	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/004/SRR1759594/SRR1759594_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/004/SRR1759594/SRR1759594_2.fastq.gz
SRR1564659	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564659/SRR1564659_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564659/SRR1564659_2.fastq.gz
SRR1568170	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568170/SRR1568170_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568170/SRR1568170_2.fastq.gz
SRR1564691	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564691/SRR1564691_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564691/SRR1564691_2.fastq.gz
SRR1568156	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568156/SRR1568156_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568156/SRR1568156_2.fastq.gz
SRR1562963	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1562963/SRR1562963_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1562963/SRR1562963_2.fastq.gz
SRR1565125	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1565125/SRR1565125_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1565125/SRR1565125_2.fastq.gz
SRR1568827	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568827/SRR1568827_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1568827/SRR1568827_2.fastq.gz
SRR1759522	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/002/SRR1759522/SRR1759522_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR175/002/SRR1759522/SRR1759522_2.fastq.gz
ERR054080	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054080/ERR054080_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054080/ERR054080_2.fastq.gz
ERR020103	ftp.sra.ebi.ac.uk/vol1/fastq/ERR020/ERR020103/ERR020103_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR020/ERR020103/ERR020103_2.fastq.gz
ERR152408	ftp.sra.ebi.ac.uk/vol1/fastq/ERR152/ERR152408/ERR152408_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR152/ERR152408/ERR152408_2.fastq.gz
ERR216475	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216475/ERR216475_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216475/ERR216475_2.fastq.gz
ERR484723	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484723/ERR484723_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484723/ERR484723_2.fastq.gz
ERR484732	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484732/ERR484732_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484732/ERR484732_2.fastq.gz
ERR490264	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490264/ERR490264_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490264/ERR490264_2.fastq.gz
ERR211557	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/ERR211557/ERR211557_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/ERR211557/ERR211557_2.fastq.gz
ERR484720	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484720/ERR484720_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484720/ERR484720_2.fastq.gz
ERR484729	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484729/ERR484729_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484729/ERR484729_2.fastq.gz
ERR490261	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490261/ERR490261_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490261/ERR490261_2.fastq.gz
ERR216478	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216478/ERR216478_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216478/ERR216478_2.fastq.gz
ERR490276	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490276/ERR490276_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490276/ERR490276_2.fastq.gz
ERR023039	ftp.sra.ebi.ac.uk/vol1/fastq/ERR023/ERR023039/ERR023039_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR023/ERR023039/ERR023039_2.fastq.gz
ERR023040	ftp.sra.ebi.ac.uk/vol1/fastq/ERR023/ERR023040/ERR023040_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR023/ERR023040/ERR023040_2.fastq.gz
ERR023041	ftp.sra.ebi.ac.uk/vol1/fastq/ERR023/ERR023041/ERR023041_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR023/ERR023041/ERR023041_2.fastq.gz
ERR054082	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054082/ERR054082_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054082/ERR054082_2.fastq.gz
ERR211549	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/ERR211549/ERR211549_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/ERR211549/ERR211549_2.fastq.gz
ERR211561	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/ERR211561/ERR211561_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/ERR211561/ERR211561_2.fastq.gz
ERR023042	ftp.sra.ebi.ac.uk/vol1/fastq/ERR023/ERR023042/ERR023042_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR023/ERR023042/ERR023042_2.fastq.gz
ERR027119	ftp.sra.ebi.ac.uk/vol1/fastq/ERR027/ERR027119/ERR027119_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR027/ERR027119/ERR027119_2.fastq.gz
ERR111729	ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111729/ERR111729_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111729/ERR111729_2.fastq.gz
ERR152410	ftp.sra.ebi.ac.uk/vol1/fastq/ERR152/ERR152410/ERR152410_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR152/ERR152410/ERR152410_2.fastq.gz
ERR216477	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216477/ERR216477_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216477/ERR216477_2.fastq.gz
ERR152413	ftp.sra.ebi.ac.uk/vol1/fastq/ERR152/ERR152413/ERR152413_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR152/ERR152413/ERR152413_2.fastq.gz
ERR039234	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039234/ERR039234_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR039/ERR039234/ERR039234_2.fastq.gz
ERR123849	ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/ERR123849/ERR123849_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/ERR123849/ERR123849_2.fastq.gz
ERR216554	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216554/ERR216554_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216554/ERR216554_2.fastq.gz
ERR388742	ftp.sra.ebi.ac.uk/vol1/fastq/ERR388/ERR388742/ERR388742_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR388/ERR388742/ERR388742_2.fastq.gz
ERR337538	ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/ERR337538/ERR337538_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/ERR337538/ERR337538_2.fastq.gz
ERR490269	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490269/ERR490269_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490269/ERR490269_2.fastq.gz
ERR337542	ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/ERR337542/ERR337542_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/ERR337542/ERR337542_2.fastq.gz
ERR490277	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490277/ERR490277_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490277/ERR490277_2.fastq.gz
ERR386536	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386536/ERR386536_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386536/ERR386536_2.fastq.gz
ERR386532	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386532/ERR386532_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386532/ERR386532_2.fastq.gz
ERR490265	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490265/ERR490265_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490265/ERR490265_2.fastq.gz
ERR586226	ftp.sra.ebi.ac.uk/vol1/fastq/ERR586/ERR586226/ERR586226_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR586/ERR586226/ERR586226_2.fastq.gz
ERR386537	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386537/ERR386537_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386537/ERR386537_2.fastq.gz
ERR490270	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490270/ERR490270_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490270/ERR490270_2.fastq.gz
ERR386538	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386538/ERR386538_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386538/ERR386538_2.fastq.gz
ERR386539	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386539/ERR386539_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386539/ERR386539_2.fastq.gz
ERR490271	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490271/ERR490271_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490271/ERR490271_2.fastq.gz
ERR386533	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386533/ERR386533_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386533/ERR386533_2.fastq.gz
ERR490266	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490266/ERR490266_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490266/ERR490266_2.fastq.gz
ERR386540	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386540/ERR386540_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386540/ERR386540_2.fastq.gz
ERR484715	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484715/ERR484715_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484715/ERR484715_2.fastq.gz
ERR484724	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484724/ERR484724_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484724/ERR484724_2.fastq.gz
ERR490256	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490256/ERR490256_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490256/ERR490256_2.fastq.gz
ERR386534	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386534/ERR386534_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386534/ERR386534_2.fastq.gz
ERR490267	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490267/ERR490267_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490267/ERR490267_2.fastq.gz
ERR386535	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386535/ERR386535_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386535/ERR386535_2.fastq.gz
ERR490268	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490268/ERR490268_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490268/ERR490268_2.fastq.gz
ERR386541	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386541/ERR386541_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386541/ERR386541_2.fastq.gz
ERR386542	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386542/ERR386542_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386542/ERR386542_2.fastq.gz
ERR490272	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490272/ERR490272_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490272/ERR490272_2.fastq.gz
ERR386543	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386543/ERR386543_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386543/ERR386543_2.fastq.gz
ERR490273	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490273/ERR490273_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490273/ERR490273_2.fastq.gz
ERR386544	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386544/ERR386544_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386544/ERR386544_2.fastq.gz
ERR490274	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490274/ERR490274_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490274/ERR490274_2.fastq.gz
ERR386545	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386545/ERR386545_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386545/ERR386545_2.fastq.gz
ERR490278	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490278/ERR490278_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490278/ERR490278_2.fastq.gz
ERR386546	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386546/ERR386546_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386546/ERR386546_2.fastq.gz
ERR386547	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386547/ERR386547_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/ERR386547/ERR386547_2.fastq.gz
ERR484722	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484722/ERR484722_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484722/ERR484722_2.fastq.gz
ERR484731	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484731/ERR484731_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484731/ERR484731_2.fastq.gz
ERR490263	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490263/ERR490263_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490263/ERR490263_2.fastq.gz
ERR034096	ftp.sra.ebi.ac.uk/vol1/fastq/ERR034/ERR034096/ERR034096_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR034/ERR034096/ERR034096_2.fastq.gz
ERR054084	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054084/ERR054084_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054084/ERR054084_2.fastq.gz
ERR054085	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054085/ERR054085_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054085/ERR054085_2.fastq.gz
ERR337624	ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/ERR337624/ERR337624_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/ERR337624/ERR337624_2.fastq.gz
ERR337627	ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/ERR337627/ERR337627_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/ERR337627/ERR337627_2.fastq.gz
ERR337630	ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/ERR337630/ERR337630_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/ERR337630/ERR337630_2.fastq.gz
ERR527373	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527373/ERR527373_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527373/ERR527373_2.fastq.gz
ERR925443	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925443/ERR925443_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925443/ERR925443_2.fastq.gz
ERR175555	ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/ERR175555/ERR175555_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/ERR175555/ERR175555_2.fastq.gz
ERR484716	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484716/ERR484716_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484716/ERR484716_2.fastq.gz
ERR484725	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484725/ERR484725_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484725/ERR484725_2.fastq.gz
ERR490257	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490257/ERR490257_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490257/ERR490257_2.fastq.gz
ERR175557	ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/ERR175557/ERR175557_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/ERR175557/ERR175557_2.fastq.gz
ERR484717	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484717/ERR484717_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484717/ERR484717_2.fastq.gz
ERR484726	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484726/ERR484726_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484726/ERR484726_2.fastq.gz
ERR490258	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490258/ERR490258_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490258/ERR490258_2.fastq.gz
ERR022864	ftp.sra.ebi.ac.uk/vol1/fastq/ERR022/ERR022864/ERR022864_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR022/ERR022864/ERR022864_2.fastq.gz
ERR216469	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216469/ERR216469_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216469/ERR216469_2.fastq.gz
ERR175552	ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/ERR175552/ERR175552_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/ERR175552/ERR175552_2.fastq.gz
ERR216474	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216474/ERR216474_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216474/ERR216474_2.fastq.gz
ERR020124	ftp.sra.ebi.ac.uk/vol1/fastq/ERR020/ERR020124/ERR020124_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR020/ERR020124/ERR020124_2.fastq.gz
ERR527467	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527467/ERR527467_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527467/ERR527467_2.fastq.gz
ERR527450	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527450/ERR527450_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527450/ERR527450_2.fastq.gz
ERR527468	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527468/ERR527468_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527468/ERR527468_2.fastq.gz
ERR527453	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527453/ERR527453_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527453/ERR527453_2.fastq.gz
ERR019040	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019040/ERR019040_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019040/ERR019040_2.fastq.gz
ERR152407	ftp.sra.ebi.ac.uk/vol1/fastq/ERR152/ERR152407/ERR152407_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR152/ERR152407/ERR152407_2.fastq.gz
ERR018932	ftp.sra.ebi.ac.uk/vol1/fastq/ERR018/ERR018932/ERR018932_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR018/ERR018932/ERR018932_2.fastq.gz
ERR054081	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054081/ERR054081_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054081/ERR054081_2.fastq.gz
